[2024-03-21 15:23:09,589] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:23:09,589] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:09,596] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:10,598] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:11,592] [drone_actions] INFO Sensor Anomaly State 0: Normal
[2024-03-21 15:23:11,592] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:11,599] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:12,602] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:12,603] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:12,612] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-21 15:23:13,595] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:23:13,596] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:13,613] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:14,615] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:15,598] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:23:15,618] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:15,618] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:16,621] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:17,600] [drone_actions] INFO Sensor Anomaly State 0: Normal
[2024-03-21 15:23:17,600] [drone_actions] INFO Overall State 1: Mild
[2024-03-21 15:23:17,600] [drone_actions] INFO [93mAction: Consider returning to home soon[0m
[2024-03-21 15:23:17,622] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:17,622] [drone_actions] INFO Overall State 0: Normal
[2024-03-21 15:23:17,622] [drone_actions] INFO [92mAction: Continue mission[0m
[2024-03-21 15:23:18,625] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:19,603] [drone_actions] INFO Sensor Anomaly State 0: Normal
[2024-03-21 15:23:19,626] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:20,629] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:21,606] [drone_actions] INFO Sensor Anomaly State 3: Critical
[2024-03-21 15:23:21,606] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:21,606] [drone_actions] INFO [31mAction: Emergency landing is advised[0m
[2024-03-21 15:23:21,631] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:22,633] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:22,633] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:23,609] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:23:23,610] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:23,610] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-21 15:23:23,635] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:24,638] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:24,639] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:25,612] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:23:25,612] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:25,650] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:26,651] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:27,614] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:23:27,614] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:27,653] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:27,653] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:27,653] [drone_actions] INFO [31mAction: Emergency landing is advised[0m
[2024-03-21 15:23:28,655] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:29,617] [drone_actions] INFO Sensor Anomaly State 3: Critical
[2024-03-21 15:23:29,618] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:29,656] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:30,658] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:31,620] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:23:31,620] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:31,660] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:23:32,663] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:32,664] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:32,665] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-21 15:23:33,623] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:23:33,666] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:34,668] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:23:35,627] [drone_actions] INFO Sensor Anomaly State 3: Critical
[2024-03-21 15:23:35,627] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:35,628] [drone_actions] INFO [31mAction: Emergency landing is advised[0m
[2024-03-21 15:23:35,670] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:35,670] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:23:36,672] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:37,632] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:23:37,633] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:37,634] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-21 15:23:37,674] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:37,675] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:38,677] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:39,637] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:23:39,637] [drone_actions] INFO Overall State 1: Mild
[2024-03-21 15:23:39,638] [drone_actions] INFO [93mAction: Consider returning to home soon[0m
[2024-03-21 15:23:39,678] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:40,681] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:41,641] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:23:41,642] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:41,642] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-21 15:23:41,682] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:23:42,685] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:23:42,685] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:23:43,646] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:23:43,647] [drone_actions] INFO Overall State 1: Mild
[2024-03-21 15:23:43,647] [drone_actions] INFO [93mAction: Consider returning to home soon[0m
[2024-03-21 15:23:43,687] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:25:34,874] [drone_actions] INFO Overall state 0: Normal
[2024-03-21 15:25:35,875] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:25:35,875] [drone_actions] INFO Overall State 0: Normal
[2024-03-21 15:25:35,875] [drone_actions] INFO [92mAction: Continue mission[0m
[2024-03-21 15:25:36,875] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-21 15:25:36,876] [drone_actions] INFO Overall State 1: Mild
[2024-03-21 15:25:36,876] [drone_actions] INFO [93mAction: Consider returning to home soon[0m
[2024-03-21 15:25:36,876] [drone_actions] INFO Battery State 0: Normal
[2024-03-21 15:25:37,878] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:25:37,879] [drone_actions] INFO Overall State 1: Mild
[2024-03-21 15:25:38,879] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-21 15:25:38,880] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:25:38,880] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-21 15:25:38,881] [drone_actions] INFO Battery State 1: Mild
[2024-03-21 15:25:39,883] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:25:39,884] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:25:40,883] [drone_actions] INFO Sensor Anomaly State 0: Normal
[2024-03-21 15:25:40,884] [drone_actions] INFO Overall State 2: Severe
[2024-03-21 15:25:40,886] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:25:41,888] [drone_actions] INFO Battery State 2: Severe
[2024-03-21 15:25:42,886] [drone_actions] INFO Sensor Anomaly State 0: Normal
[2024-03-21 15:25:42,890] [drone_actions] INFO Battery State 3: Critical
[2024-03-21 15:25:42,891] [drone_actions] INFO Overall State 3: Critical
[2024-03-21 15:25:42,891] [drone_actions] INFO [31mAction: Emergency landing is advised[0m
[2024-03-26 11:06:29,937] [drone_actions] INFO Overall state 0: Normal
[2024-03-26 11:06:30,940] [drone_actions] INFO Battery State 0: Normal
[2024-03-26 11:06:30,940] [drone_actions] INFO Overall State 0: Normal
[2024-03-26 11:06:30,940] [drone_actions] INFO [92mAction: Continue mission[0m
[2024-03-26 11:06:31,940] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-26 11:06:31,941] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:06:31,942] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-26 11:06:31,942] [drone_actions] INFO Battery State 0: Normal
[2024-03-26 11:06:32,945] [drone_actions] INFO Battery State 1: Mild
[2024-03-26 11:06:32,945] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:06:33,944] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-26 11:06:33,947] [drone_actions] INFO Battery State 1: Mild
[2024-03-26 11:06:34,949] [drone_actions] INFO Battery State 2: Severe
[2024-03-26 11:06:34,949] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:06:35,947] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-26 11:06:35,950] [drone_actions] INFO Battery State 2: Severe
[2024-03-26 11:06:36,952] [drone_actions] INFO Battery State 2: Severe
[2024-03-26 11:06:37,950] [drone_actions] INFO Sensor Anomaly State 3: Critical
[2024-03-26 11:06:37,951] [drone_actions] INFO Overall State 3: Critical
[2024-03-26 11:06:37,951] [drone_actions] INFO [31mAction: Emergency landing is advised[0m
[2024-03-26 11:06:37,953] [drone_actions] INFO Battery State 3: Critical
[2024-03-26 11:06:37,954] [drone_actions] INFO Overall State 3: Critical
[2024-03-26 11:06:38,956] [drone_actions] INFO Battery State 3: Critical
[2024-03-26 11:06:39,953] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-26 11:06:39,953] [drone_actions] INFO Overall State 3: Critical
[2024-03-26 11:06:39,957] [drone_actions] INFO Battery State 3: Critical
[2024-03-26 11:06:40,958] [drone_actions] INFO Battery State 3: Critical
[2024-03-26 11:06:41,956] [drone_actions] INFO Sensor Anomaly State 3: Critical
[2024-03-26 11:06:41,956] [drone_actions] INFO Overall State 3: Critical
[2024-03-26 11:06:41,959] [drone_actions] INFO Battery State 3: Critical
[2024-03-26 11:06:42,960] [drone_actions] INFO Battery State 2: Severe
[2024-03-26 11:06:42,961] [drone_actions] INFO Overall State 3: Critical
[2024-03-26 11:06:43,959] [drone_actions] INFO Sensor Anomaly State 3: Critical
[2024-03-26 11:06:43,962] [drone_actions] INFO Battery State 2: Severe
[2024-03-26 11:06:44,964] [drone_actions] INFO Battery State 2: Severe
[2024-03-26 11:06:45,961] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-26 11:06:45,962] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:06:45,962] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-26 11:06:45,966] [drone_actions] INFO Battery State 1: Mild
[2024-03-26 11:06:45,966] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:06:46,968] [drone_actions] INFO Battery State 1: Mild
[2024-03-26 11:06:47,965] [drone_actions] INFO Sensor Anomaly State 1: Mild
[2024-03-26 11:06:47,966] [drone_actions] INFO Overall State 1: Mild
[2024-03-26 11:06:47,967] [drone_actions] INFO [93mAction: Consider returning to home soon[0m
[2024-03-26 11:06:47,970] [drone_actions] INFO Battery State 0: Normal
[2024-03-26 11:06:47,970] [drone_actions] INFO Overall State 1: Mild
[2024-03-26 11:57:11,911] [drone_actions] INFO Overall state 0: Normal
[2024-03-26 11:57:12,913] [drone_actions] INFO Battery State 0: Normal
[2024-03-26 11:57:12,914] [drone_actions] INFO Overall State 0: Normal
[2024-03-26 11:57:12,914] [drone_actions] INFO [92mAction: Continue mission[0m
[2024-03-26 11:57:13,914] [drone_actions] INFO Sensor Anomaly State 2: Severe
[2024-03-26 11:57:13,914] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:57:13,915] [drone_actions] INFO [91mAction: Plan to return to home immediately[0m
[2024-03-26 11:57:13,916] [drone_actions] INFO Battery State 0: Normal
[2024-03-26 11:57:14,918] [drone_actions] INFO Battery State 1: Mild
[2024-03-26 11:57:14,919] [drone_actions] INFO Overall State 2: Severe
[2024-03-26 11:57:15,918] [drone_actions] INFO Sensor Anomaly State 0: Normal
[2024-03-26 11:57:15,919] [drone_actions] INFO Overall State 1: Mild
[2024-03-26 11:57:15,919] [drone_actions] INFO [93mAction: Consider returning to home soon[0m
[2024-03-26 11:57:15,920] [drone_actions] INFO Battery State 1: Mild
